
1618561744190,2050,NobodyTalksAboutThis-2,200,OK,Users 1-3,text,true,,39553,161,4,4,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1734,0,0
1618561740386,6572,NobodyTalksAboutThis,200,OK,Users 1-2,text,true,,41558,481,3,3,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1931,0,287
1618561740386,1931,NobodyTalksAboutThis-0,301,Moved Permanently,Users 1-2,text,true,,1000,160,3,3,http://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1931,0,287
1618561742318,2586,NobodyTalksAboutThis-1,301,Moved Permanently,Users 1-2,text,true,,1005,160,3,3,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this,2586,0,952
1618561744904,2054,NobodyTalksAboutThis-2,200,OK,Users 1-2,text,true,,39553,161,3,3,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1699,0,0
1618561740785,6268,NobodyTalksAboutThis,200,OK,Users 1-4,text,true,,41558,481,2,2,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1739,0,299
1618561740785,1739,NobodyTalksAboutThis-0,301,Moved Permanently,Users 1-4,text,true,,1000,160,2,2,http://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1739,0,299
1618561742525,2472,NobodyTalksAboutThis-1,301,Moved Permanently,Users 1-4,text,true,,1005,160,2,2,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this,2472,0,924
1618561744997,2056,NobodyTalksAboutThis-2,200,OK,Users 1-4,text,true,,39553,161,2,2,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1645,0,0
1618561740983,6595,NobodyTalksAboutThis,200,OK,Users 1-5,text,true,,41558,481,1,1,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1778,0,324
1618561740983,1778,NobodyTalksAboutThis-0,301,Moved Permanently,Users 1-5,text,true,,1000,160,1,1,http://lifecharger.org/stretch-zone-why-nobody-talks-about-this,1778,0,324
1618561742762,2753,NobodyTalksAboutThis-1,301,Moved Permanently,Users 1-5,text,true,,1005,160,1,1,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this,2753,0,912
1618561745515,2063,NobodyTalksAboutThis-2,200,OK,Users 1-5,text,true,,39553,161,1,1,https://lifecharger.org/stretch-zone-why-nobody-talks-about-this/,1763,0,0
